sold_date,sold_price,year_built,garage,sqft,type,price,transport,services,beds,floors,baths,lot_sqft
2012-10-18,80.93762972620804,1897.0,1.0,766.6666666666666,condos,113.67725407948426,True,2,3.0,4.0,3.0,
,,1924.0,2.0,,multi_family,72.55727899196451,False,2,6.0,,4.0,1344.0
1995-08-31,21.683101993941232,1917.0,2.0,400.0,single_family,57.26694166288809,False,5,2.0,2.0,1.0,1050.0
1999-05-18,13.61469120851035,1912.0,2.0,583.3333333333334,single_family,57.28225776861799,False,5,4.0,2.0,2.0,1208.3333333333333
,,1947.0,1.0,548.3333333333334,single_family,50.79670494006684,False,2,3.0,1.0,1.0,2458.3333333333335
2015-02-19,2.4722210432106855,,,,land,18.201498080401855,False,2,,,0.0,2178.0
2004-05-11,36.03960871032726,1902.0,,770.0,single_family,88.22915048547546,False,2,4.0,2.0,2.0,1045.3333333333333
,,1949.0,1.0,533.3333333333334,single_family,63.648401175830216,False,2,3.0,1.0,2.0,
2023-05-05,18.214252536904286,1907.0,,500.0,single_family,73.09596025098496,False,2,4.0,2.0,2.0,1049.6666666666667
,,1922.0,4.0,4083.3333333333335,single_family,2527.2905509537704,False,2,7.0,,9.0,
2021-01-12,102.77835445438573,1902.0,,,multi_family,108.1976757440185,True,5,12.0,,4.0,1568.0
2019-08-21,38.18949205103841,,,666.6666666666666,single_family,115.45459316285111,False,5,4.0,2.0,2.0,650.3333333333334
2017-09-19,53.651846441077865,1950.0,2.0,1066.6666666666667,single_family,103.642610325101,False,5,4.0,2.0,4.0,1250.0
2023-12-15,48.426815325254786,2001.0,1.0,,condos,74.37148497224626,False,5,3.0,3.0,2.0,
2019-06-24,66.22088317800751,,,533.3333333333334,condos,86.35923478350732,True,2,4.0,3.0,2.0,
,,1925.0,1.0,466.6666666666667,condos,72.55231479214329,False,2,2.0,3.0,1.0,
2022-05-25,114.54933618281612,1914.0,,800.0,condos,116.18491869357173,True,5,4.0,3.0,3.0,
2018-05-30,29.99630401178096,1954.0,2.0,433.3333333333333,single_family,53.45023638779344,False,2,3.0,1.0,2.0,1041.6666666666667
2009-09-01,14.55875786709753,1913.0,,,multi_family,51.78703306715052,False,5,4.0,,3.0,1041.6666666666667
2006-09-15,48.37340863496337,1921.0,,566.6666666666666,condos,46.38490943065184,False,2,2.0,7.0,2.0,
,,,,,land,13.659946051165871,False,2,,,0.0,1452.0
,,1891.0,,425.3333333333333,single_family,7.91825311418521,False,5,3.0,2.0,1.0,1045.3333333333333
2022-03-03,80.91134522089615,1893.0,2.0,,single_family,95.47276029773147,True,2,3.0,2.0,2.0,987.3333333333334
2017-01-19,15.492857360018894,1963.0,2.0,,multi_family,36.2155585994686,False,5,8.0,,4.0,1041.6666666666667
2002-05-31,40.404163754510485,1954.0,1.0,,single_family,63.65503381480258,False,5,3.0,1.0,2.0,1333.3333333333333
2005-04-01,86.75292472911451,1924.0,2.0,950.0,single_family,122.79314759427002,True,1,3.0,2.0,3.0,1475.0
,,1956.0,2.0,400.0,single_family,75.47250525528196,False,2,3.0,1.0,2.0,1250.0
,,1924.0,,240.0,single_family,38.21377589947838,False,5,1.0,,1.0,
2009-04-14,28.94072157852929,1965.0,1.0,,condos,30.457163300542355,False,2,1.0,30.0,1.0,
2021-07-15,24.19343040294191,1952.0,1.0,,condos,32.74663376453587,False,5,1.0,21.0,1.0,
2014-09-18,7.697692773499816,1902.0,2.0,,multi_family,51.850946455387835,False,5,6.0,,4.0,
1982-10-05,15.708409456289623,1922.0,2.0,1400.0,single_family,127.15301277893211,False,2,5.0,2.0,3.0,1375.0
,,,2.0,401.6666666666667,single_family,14.585539501008533,False,5,3.0,1.0,1.0,1041.6666666666667
2008-01-15,606.1094093843597,1992.0,4.0,3566.6666666666665,single_family,1181.8607711831773,True,1,5.0,3.0,9.0,2000.0
1999-09-24,34.39397463369297,1902.0,,,condos,69.07949529424914,False,5,2.0,7.0,2.0,
2006-05-25,170.91600055303982,1890.0,,1000.0,single_family,250.04039670711146,True,2,5.0,3.0,4.0,1287.0
1988-07-11,11.140086729343864,1945.0,,326.0,single_family,22.750852057584773,False,1,2.0,1.0,1.0,1575.0
,,2005.0,1.0,,condos,86.3643942630233,False,2,2.0,5.0,2.0,
,,1963.0,1.0,508.3333333333333,single_family,52.7371208363987,False,5,3.0,2.0,2.0,
,,2016.0,2.0,2527.3333333333335,condos,2758.230745106722,False,2,4.0,70.0,6.0,
2000-03-17,113.67261872194418,1985.0,1.0,490.0,condos,104.56346922032512,True,2,1.0,66.0,2.0,
2019-05-07,69.10304407912503,2002.0,,433.3333333333333,condos,81.82960629422756,True,5,2.0,3.0,2.0,
2023-01-12,18.671461602417278,1908.0,2.0,766.6666666666666,single_family,65.48163680947744,False,5,4.0,2.0,3.0,1533.3333333333333
2022-01-19,80.61705377934928,1991.0,,,condos,95.44745312445635,True,2,3.0,3.0,2.0,
2015-05-27,77.47565887346967,,,,single_family,123.45946557527014,True,2,3.0,2.0,2.0,1210.0
1992-07-28,24.287671572324935,,2.0,,multi_family,54.384566148923824,False,2,6.0,,3.0,
2016-03-31,613.6515763608438,2012.0,2.0,1733.3333333333333,single_family,618.0340371516081,True,2,6.0,3.0,6.0,1041.6666666666667
,,1944.0,2.0,442.0,single_family,50.90456443416685,False,2,4.0,2.0,2.0,1300.0
2021-04-14,37.3005606203838,1968.0,,506.3333333333333,condos,59.08201701738136,False,2,2.0,7.0,2.0,
2019-11-05,160.00898538394097,,2.0,722.3333333333334,condos,163.44582694261405,True,2,2.0,4.0,3.0,
2022-06-06,19.983298363385963,1909.0,2.0,566.6666666666666,single_family,39.99308049247581,False,2,5.0,2.0,2.0,1016.3333333333334
,,1948.0,2.0,632.6666666666666,single_family,77.29605112464417,False,1,2.0,2.0,3.0,2144.6666666666665
,,1999.0,1.0,726.6666666666666,condos,108.92772262743853,False,2,2.0,3.0,2.0,
,,1971.0,1.0,300.0,condos,27.274083289457923,False,5,2.0,3.0,1.0,
1993-07-23,16.37250329763398,1964.0,2.0,702.3333333333334,single_family,57.28236987590251,False,5,3.0,,2.0,
,,1990.0,1.0,450.0,condos,61.75770398007004,False,2,2.0,5.0,2.0,4370.0
,,1943.0,2.0,583.3333333333334,single_family,50.856260274254865,False,5,3.0,2.0,2.0,1458.3333333333333
2007-07-16,46.36052091222042,1911.0,,283.3333333333333,condos,54.423803211354674,False,5,1.0,3.0,1.0,
2016-03-28,86.36286227153408,2002.0,1.0,508.3333333333333,condos,95.63237999148606,True,5,2.0,1.0,2.0,
2006-07-17,40.727932815260495,1952.0,2.0,382.6666666666667,single_family,19.121927901161733,False,2,3.0,1.0,1.0,1375.0
,,2017.0,2.0,616.6666666666666,townhomes,118.20909218286685,False,2,4.0,3.0,4.0,364.0
2000-12-27,24.583814142205807,1950.0,2.0,428.3333333333333,single_family,24.57003971017123,False,2,4.0,2.0,2.0,1742.3333333333333
2014-09-22,46.86571076540708,1998.0,1.0,,condos,72.72085324291488,False,2,1.0,6.0,1.0,
,,1927.0,2.0,1208.3333333333333,single_family,4.936046302596529,False,2,2.0,2.0,1.0,1208.0
,,1900.0,2.0,,multi_family,15.447537967787802,False,2,5.0,,2.0,1041.6666666666667
,,1882.0,,,multi_family,29.068612964621085,False,5,7.0,,4.0,2032.6666666666667
2017-08-09,70.4787924468551,1926.0,,,condos,90.01333515403456,True,5,2.0,4.0,2.0,
2018-06-06,3.857518235143743,2002.0,,,land,3.9290475574993873,False,2,,,0.0,51.0
2017-06-23,23.300784102076832,1965.0,,293.0,condos,31.845301515658566,False,2,1.0,3.0,1.0,
2013-07-09,82.20015263557941,2010.0,2.0,733.3333333333334,single_family,108.89106961895561,True,2,2.0,2.0,2.0,1041.6666666666667
2003-08-04,155.123875396601,1997.0,2.0,,single_family,209.1057833350754,True,2,4.0,2.0,5.0,
2020-12-21,47.11207566113449,1947.0,1.0,500.0,single_family,52.75975951453596,False,2,3.0,2.0,2.0,1250.3333333333333
1994-03-03,14.19053781592239,1939.0,,644.0,single_family,53.63237031853835,False,3,4.0,2.0,3.0,1458.3333333333333
2019-12-02,42.74345708760919,1905.0,,563.3333333333334,single_family,24.56456221272472,False,5,4.0,2.0,2.0,1041.6666666666667
2012-11-01,2.4485728099313477,1892.0,,,multi_family,52.39664763867326,False,2,5.0,,2.0,1041.6666666666667
,,1921.0,2.0,542.3333333333334,single_family,37.65720339481079,False,2,5.0,2.0,3.0,2325.3333333333335
2018-06-08,57.29082244388324,1985.0,,433.3333333333333,condos,70.92126703576291,True,5,3.0,4.0,2.0,
2019-09-17,100.3988573607592,1887.0,,600.0,condos,113.6535840857351,True,2,3.0,4.0,2.0,
2019-08-13,56.005200299069024,2003.0,1.0,406.0,condos,61.841887620831045,True,1,2.0,4.0,2.0,
2002-12-02,22.903554875446485,,,,land,5.477032249568695,False,5,,,0.0,2063.6666666666665
2021-12-16,7.300467321132652,,,511.6666666666667,single_family,7.670030877886227,False,5,3.0,2.0,2.0,1192.0
1996-06-21,16.53508118284289,1955.0,2.0,358.3333333333333,single_family,50.02844549918366,False,5,3.0,1.0,1.0,2083.3333333333335
1990-03-14,24.586140684148756,1893.0,2.0,,multi_family,141.6234456751119,False,5,7.0,,4.0,1016.3333333333334
1987-12-24,15.462506013801292,1944.0,2.0,863.0,single_family,86.36690303332706,False,2,4.0,2.0,4.0,1800.0
,,,,363.6666666666667,condos,45.464017107121016,False,5,2.0,1.0,1.0,
2007-01-22,78.22482463272175,2005.0,,,multi_family,54.56999392433372,True,5,9.0,,6.0,1016.3333333333334
,,1925.0,,566.6666666666666,condos,33.66391961246351,False,5,3.0,12.0,3.0,
,,2021.0,3.0,2321.6666666666665,single_family,800.0168971686431,False,5,7.0,,8.0,1550.0
,,1922.0,,733.3333333333334,multi_family,34.18912418755962,False,2,6.0,,2.0,
1998-01-06,9.48016441388816,1965.0,,193.66666666666666,townhomes,6.35437827821393,False,2,2.0,2.0,1.0,370.0
,,1920.0,,300.0,condos,17.470483824522397,False,5,2.0,2.0,1.0,
2009-10-15,61.80796041866633,,,,multi_family,49.09405431926855,True,2,3.0,,2.0,1041.6666666666667
1978-09-07,6.0111487453515675,1917.0,,377.0,single_family,54.584119879547764,False,3,3.0,1.0,2.0,1321.3333333333333
2022-08-08,140.9156043666891,1885.0,1.0,,single_family,150.71958627936706,True,5,2.0,2.0,2.0,660.6666666666666
,,1943.0,,385.3333333333333,single_family,12.723669045118394,False,5,3.0,2.0,1.0,1452.0
2010-01-08,1.8184938733642855,1922.0,,,single_family,7.087967323798267,False,5,3.0,1.0,1.0,1041.6666666666667
1994-07-05,36.88930344474323,1975.0,,900.0,townhomes,163.46072048261604,False,5,4.0,2.0,4.0,
,,1918.0,,316.6666666666667,condos,47.269367523271335,False,2,2.0,3.0,2.0,
2022-04-13,91.81401817010061,1876.0,1.0,998.3333333333334,townhomes,112.53789610836121,True,2,3.0,2.0,3.0,
2021-01-26,45.46448288902107,1918.0,,,multi_family,58.20688780414931,False,5,5.0,,3.0,1250.0
2017-10-24,27.121027075471684,1976.0,,337.0,condos,36.1865442165133,False,5,2.0,3.0,2.0,
2001-08-13,19.273553686919065,1939.0,2.0,542.0,single_family,59.078568720628816,False,2,2.0,2.0,2.0,
2019-02-15,26.36466014985143,1882.0,2.0,,single_family,38.19637630914033,False,2,3.0,1.0,2.0,1083.3333333333333
2014-03-05,0.8961295986952535,,,,land,10.885598861448853,False,2,,,0.0,1452.0
2021-08-19,86.35563402896574,1921.0,2.0,833.3333333333334,multi_family,102.78125510632215,True,2,5.0,,3.0,1250.0
,,1952.0,2.0,541.0,single_family,62.385897895345614,False,2,4.0,2.0,1.0,1666.6666666666667
2009-04-09,60.01698898593204,1882.0,3.0,926.0,single_family,127.26791910490768,True,3,4.0,2.0,2.0,1728.0
,,,1.0,6667.333333333333,single_family,2863.7003477000612,False,2,6.0,3.0,13.0,2199.6666666666665
2021-03-24,40.76025534018471,1999.0,,233.33333333333334,condos,44.56097098654682,False,2,1.0,3.0,1.0,
2009-11-06,90.90279986248991,1971.0,1.0,516.6666666666666,condos,79.13769970697149,True,5,2.0,21.0,2.0,
2022-10-13,124.13594801732806,1925.0,,1041.6666666666667,single_family,39.12677196878105,True,3,3.0,2.0,2.0,1050.0
1994-07-29,41.30295406964522,1971.0,1.0,482.6666666666667,condos,104.59040918870569,False,2,2.0,54.0,2.0,
2022-06-15,37.27782733913689,1919.0,,733.3333333333334,condos,51.83590264869277,False,5,3.0,18.0,2.0,
2011-10-13,18.19094806006872,1867.0,1.0,2005.3333333333333,single_family,481.81923114181615,False,5,7.0,2.0,6.0,2333.3333333333335
1983-12-08,4.746932869191344,1893.0,1.0,1300.0,single_family,77.31445700010973,False,2,4.0,2.0,2.0,1166.6666666666667
2022-08-17,381.8868135300546,2001.0,3.0,1666.6666666666667,single_family,481.79358891955223,True,2,6.0,2.0,5.0,1302.3333333333333
2017-06-28,43.84007123178377,1923.0,,314.0,condos,52.72758844457155,False,2,2.0,3.0,1.0,2066.6666666666665
2003-04-02,39.28544037669466,1997.0,,401.3333333333333,condos,77.3178170834076,False,5,3.0,3.0,2.0,
,,2021.0,2.0,1400.0,single_family,190.70828104690938,False,1,5.0,2.0,4.0,4000.0
,,1954.0,2.0,366.6666666666667,single_family,27.264802190896255,False,5,2.0,,2.0,1041.6666666666667
1993-06-18,127.30490362828364,1895.0,1.0,1666.6666666666667,single_family,390.8997822873259,True,1,5.0,3.0,6.0,1161.0
,,1928.0,2.0,675.3333333333334,single_family,90.0400218081411,False,2,3.0,2.0,2.0,2066.6666666666665
2017-08-02,45.44802942136683,1920.0,,333.3333333333333,condos,59.122941529081196,False,2,2.0,3.0,2.0,
1986-10-01,12.775577360502574,1944.0,,,multi_family,16.377882199049722,False,5,6.0,,3.0,2083.3333333333335
2018-09-18,141.49664369638822,1986.0,1.0,900.0,townhomes,187.2869606511463,True,5,4.0,4.0,3.0,
2014-07-10,38.72593954006989,1917.0,,333.3333333333333,condos,54.57304724293027,False,2,2.0,3.0,1.0,
2003-05-15,49.453287050373575,1917.0,1.0,416.6666666666667,condos,53.76348440920763,False,5,1.0,1.0,1.0,
,,2002.0,,,condos,54.40331083889511,False,3,2.0,4.0,2.0,
,,1895.0,,866.6666666666666,multi_family,41.68057937385867,False,5,5.0,,2.0,1016.3333333333334
2022-07-20,45.46881218352957,1897.0,,574.0,single_family,48.22528423204447,False,5,4.0,2.0,3.0,1041.6666666666667
2017-07-03,61.879423321578884,,,,condos,90.89977079744563,True,2,2.0,4.0,2.0,
2002-05-13,16.677176513543525,1917.0,,,condos,27.271867646190834,False,2,1.0,4.0,1.0,
2019-07-09,118.19456543575856,1998.0,2.0,,condos,124.59838219382351,True,5,3.0,27.0,2.0,
2006-01-31,19.634917909898203,1966.0,,250.0,condos,25.442973298955724,False,5,1.0,6.0,1.0,
2018-12-21,195.4494255590747,1989.0,2.0,,single_family,308.20694040049864,True,5,4.0,2.0,4.0,1000.0
2004-10-04,60.92944995096962,1954.0,2.0,833.3333333333334,single_family,114.37679770736797,True,3,4.0,1.0,2.0,
1996-06-27,52.306781312666885,1952.0,2.0,1082.0,single_family,154.34364458958447,False,5,4.0,3.0,4.0,1966.6666666666667
2017-10-10,87.28177645897514,1964.0,,,condos,90.01734770391813,True,2,2.0,1.0,2.0,
2023-10-04,66.37744872798966,,1.0,1000.0,single_family,99.84989484887615,True,3,4.0,3.0,3.0,1041.6666666666667
1993-12-08,15.657337819113584,1968.0,1.0,506.3333333333333,condos,49.00383155715653,False,3,2.0,45.0,2.0,
2006-07-11,20.029369999530296,,,,land,36.38954078148289,False,2,,,0.0,2178.0
2004-10-07,33.65191929592441,1946.0,2.0,333.3333333333333,townhomes,51.798277955256786,False,2,2.0,2.0,1.0,
2009-06-30,20.030120923056025,1962.0,,366.6666666666667,condos,27.840070865479298,False,5,2.0,2.0,2.0,
2016-07-27,65.4765525539677,2003.0,1.0,311.0,condos,70.02256498004,True,5,1.0,31.0,1.0,
1993-10-08,13.628139990208327,1919.0,2.0,833.3333333333334,multi_family,27.288132275968202,False,5,4.0,,3.0,1237.3333333333333
2006-05-18,39.1127370143608,1957.0,2.0,504.0,single_family,61.31466777242134,False,5,5.0,2.0,2.0,2083.3333333333335
2017-05-22,41.82720760057507,1953.0,2.0,335.6666666666667,single_family,54.505697881646,False,5,3.0,,2.0,1330.0
2019-07-05,44.28521734382415,,2.0,716.6666666666666,single_family,63.60042009245152,False,5,4.0,2.0,3.0,1250.0
,,1964.0,2.0,358.3333333333333,single_family,30.90036854843404,False,5,3.0,,2.0,
2014-08-15,55.44919138458499,,,538.3333333333334,condos,81.65186257248133,True,5,3.0,3.0,2.0,
2019-06-19,215.45515557700827,1893.0,,533.3333333333334,condos,85.25139725709526,True,2,3.0,3.0,2.0,
2016-11-22,55.83487321057433,,2.0,666.6666666666666,single_family,77.30141110073134,True,5,3.0,2.0,3.0,
2007-03-28,42.72235105504635,1926.0,,266.6666666666667,condos,40.02239904632716,False,2,2.0,3.0,1.0,
2011-05-31,19.7428591519442,2003.0,,432.0,condos,72.37401297703958,False,2,2.0,3.0,2.0,
1978-05-22,6.386232523063682,1898.0,2.0,1003.0,multi_family,81.85571727093402,False,3,6.0,,3.0,12632.333333333334
2015-11-04,21.34499699793035,,,300.0,condos,23.298734735871736,False,2,1.0,3.0,1.0,
2002-03-05,16.23197707005146,1943.0,2.0,313.3333333333333,townhomes,,False,5,2.0,2.0,1.0,890.0
2019-04-12,53.84092895423414,,1.0,316.6666666666667,condos,54.53067383923997,False,5,1.0,6.0,2.0,
2017-11-29,19.11824934313182,1957.0,,,condos,24.561639553762156,False,2,2.0,4.0,1.0,
1997-01-15,43.155416776468634,1926.0,2.0,1163.0,single_family,122.76312585767714,False,2,5.0,2.0,4.0,3281.6666666666665
,,1967.0,1.0,233.33333333333334,condos,15.458761241503856,False,2,1.0,26.0,1.0,
,,,,666.6666666666666,condos,59.126876529118086,False,5,3.0,3.0,2.0,
2005-08-05,44.543477469220335,1935.0,2.0,683.3333333333334,single_family,72.73881801289187,False,2,4.0,2.0,4.0,2050.3333333333335
2018-04-02,58.22480435297823,1908.0,,666.6666666666666,condos,59.079310735776716,True,2,3.0,3.0,2.0,
,,2002.0,2.0,286.0,condos,45.45318594213402,False,1,1.0,7.0,1.0,
2020-11-17,38.20791929744919,1959.0,1.0,383.3333333333333,condos,45.47163314193907,False,5,2.0,27.0,2.0,
2000-11-20,27.875241077155657,1966.0,2.0,800.0,single_family,50.89251952376262,False,2,3.0,1.0,3.0,1452.0
1984-05-02,75.49654953440069,1897.0,2.0,1910.0,single_family,526.3845346750833,True,2,6.0,3.0,7.0,2346.6666666666665
2014-12-16,89.08483682603821,1947.0,2.0,800.0,single_family,108.88077207354854,True,5,2.0,1.0,2.0,2387.0
2018-04-30,245.48407096001867,,1.0,,single_family,417.29182058384043,True,5,5.0,3.0,4.0,456.0
2013-09-10,51.808686332055835,1923.0,1.0,472.3333333333333,single_family,59.82505856246985,False,5,4.0,2.0,2.0,4881.0
2021-07-14,31.84177469877124,,,333.3333333333333,condos,40.934773592051904,False,5,2.0,3.0,1.0,
,,,,,land,290.91945855819745,False,1,,,0.0,2468.3333333333335
,,1896.0,,656.0,single_family,31.816437275929413,False,2,3.0,2.0,3.0,1680.0
,,1918.0,2.0,1025.3333333333333,single_family,63.48065184334144,False,5,3.0,2.0,3.0,3250.0
,,1998.0,2.0,733.3333333333334,condos,127.30161046360503,False,2,3.0,3.0,3.0,
,,1911.0,2.0,,single_family,41.85649446823676,False,5,3.0,1.0,2.0,2850.0
2019-08-23,52.7516965005087,1913.0,2.0,453.3333333333333,single_family,29.104482439075706,False,2,4.0,2.0,3.0,1041.6666666666667
2018-07-05,140.89733747658278,1999.0,2.0,700.0,condos,145.48021162732084,True,5,3.0,5.0,3.0,
,,1967.0,,333.3333333333333,condos,9.442793224281926,False,2,3.0,5.0,2.0,
,,1877.0,,,multi_family,10.948528058336993,False,5,6.0,,2.0,1300.0
2009-06-02,38.68540256911828,1885.0,,,condos,58.22515028258789,False,5,2.0,2.0,2.0,
2017-08-07,89.09575531361725,1957.0,2.0,721.6666666666666,single_family,125.28032509911098,True,2,4.0,,2.0,2610.0
2022-04-08,43.26779967315639,1904.0,,,multi_family,40.9186406058722,False,5,5.0,,2.0,992.0
2008-12-02,57.273009125218366,1967.0,2.0,1133.3333333333333,single_family,72.76152742657678,True,2,5.0,2.0,4.0,2083.3333333333335
1983-07-01,8.177495940046322,1971.0,,233.33333333333334,condos,29.9795997151013,False,2,1.0,28.0,1.0,
,,1971.0,1.0,488.3333333333333,condos,72.70886260796125,False,2,2.0,54.0,2.0,
,,1924.0,,501.3333333333333,single_family,34.54173569096547,False,2,3.0,2.0,1.0,2032.6666666666667
2021-01-19,29.01684214631897,1963.0,1.0,400.0,condos,39.67838931085716,False,2,2.0,12.0,2.0,
2020-10-26,74.9147580879146,1917.0,2.0,1200.0,single_family,113.5536218277993,True,2,4.0,2.0,3.0,1270.0
1999-05-26,69.10545397775391,1877.0,,660.0,single_family,154.5555913996308,True,2,5.0,3.0,3.0,1060.0
2020-10-20,85.92098168057973,1916.0,,,condos,69.99284546671534,True,2,4.0,3.0,2.0,
2004-08-30,36.54825449379561,1952.0,1.0,,condos,38.217526303136765,False,5,1.0,19.0,1.0,
2023-07-14,16.651056838911327,1939.0,2.0,505.3333333333333,single_family,50.17461872274426,False,5,3.0,2.0,2.0,1260.3333333333333
,,2004.0,1.0,,condos,79.1053261675898,False,5,2.0,3.0,2.0,
2011-05-12,40.94167708066214,1935.0,2.0,,single_family,90.92780085074025,False,2,3.0,2.0,3.0,1364.0
2022-02-01,78.20488231522249,1955.0,,2000.0,single_family,118.00304125194634,True,2,5.0,2.0,5.0,3916.0
2020-03-05,19.493879713995767,1967.0,,240.0,condos,30.028840265749352,False,2,1.0,2.0,1.0,
1994-06-28,13.569123491239067,1902.0,1.0,453.3333333333333,single_family,45.44615918673043,False,2,3.0,2.0,2.0,2291.3333333333335
2015-03-30,3.7817403218397563,1948.0,1.0,600.0,townhomes,11.812356185426466,False,5,3.0,2.0,3.0,
2004-09-10,70.38141975701382,1917.0,,600.0,condos,91.82873356915688,True,2,3.0,4.0,3.0,
1992-11-12,11.293643357022269,1918.0,1.0,411.0,townhomes,16.9299798205038,False,2,3.0,2.0,2.0,1250.0
,,1893.0,1.0,,single_family,154.37462796083392,False,5,4.0,3.0,3.0,688.3333333333334
2019-02-14,62.287907280307834,,,533.3333333333334,condos,70.93701737846985,True,2,2.0,4.0,2.0,
,,1980.0,2.0,860.6666666666666,single_family,63.29957193544685,False,5,3.0,,2.0,1200.0
,,1919.0,2.0,1500.0,condos,271.84727481165567,False,2,3.0,12.0,4.0,
1981-09-29,24.57611397290396,1925.0,2.0,538.6666666666666,multi_family,132.79298993934063,False,5,5.0,,6.0,1041.6666666666667
,,1988.0,1.0,400.0,townhomes,81.8274156424447,False,5,2.0,2.0,2.0,
,,1959.0,1.0,499.3333333333333,condos,47.28985399440313,False,5,3.0,27.0,2.0,
,,2003.0,,,land,3.6584627316381746,False,2,,,0.0,66.66666666666667
,,1936.0,2.0,440.0,single_family,49.11558867316585,False,2,3.0,2.0,2.0,
2016-04-19,79.13379641628617,1953.0,2.0,866.6666666666666,single_family,109.12326334938261,True,2,3.0,1.0,3.0,1458.3333333333333
2015-08-05,25.463165595772267,1948.0,3.0,447.0,single_family,41.80451971120506,False,2,3.0,1.0,2.0,
,,,2.0,,multi_family,71.82833318402032,False,5,4.0,,2.0,
2023-04-20,14.375179574109415,1897.0,1.0,600.0,single_family,63.65873374775987,False,2,3.0,2.0,3.0,
2013-08-15,55.84933658503787,1995.0,,305.0,condos,72.54834463320698,True,2,1.0,6.0,1.0,
2004-09-22,30.95051068750083,1963.0,,333.3333333333333,condos,41.78859976221865,False,5,2.0,3.0,1.0,
,,1992.0,,547.0,condos,86.3682244306947,False,2,2.0,3.0,1.0,
2005-05-03,68.22505396228718,1964.0,2.0,416.0,single_family,88.93754902607988,True,5,3.0,1.0,3.0,1250.0
1999-06-04,31.999910471639506,1945.0,3.0,781.3333333333334,single_family,83.38079656086147,False,5,4.0,2.0,3.0,
,,1911.0,2.0,554.6666666666666,single_family,41.48166299865972,False,2,3.0,2.0,1.0,1248.6666666666667
1984-06-01,9.449526511834435,1971.0,1.0,333.3333333333333,condos,45.479422952174765,False,5,2.0,28.0,2.0,
,,1918.0,2.0,,multi_family,43.490387275251834,False,5,6.0,,4.0,1083.3333333333333
,,1914.0,1.0,,condos,73.68297863968728,False,5,2.0,3.0,2.0,
1987-09-24,61.84483065119898,1884.0,,1173.0,single_family,245.4881708338002,True,5,6.0,3.0,5.0,2680.0
1999-06-22,49.98148965318516,1996.0,1.0,733.3333333333334,townhomes,97.26279504933935,False,2,3.0,3.0,2.0,
2008-02-27,133.66428372740575,1963.0,2.0,633.3333333333334,condos,95.45718147110746,True,5,3.0,27.0,3.0,
2019-08-08,193.8378152203016,2001.0,2.0,,single_family,245.48553271600133,True,5,4.0,2.0,4.0,840.0
2009-11-30,30.94926503040487,,1.0,240.33333333333334,condos,33.657864848217734,False,2,1.0,5.0,1.0,
2016-09-12,57.8276101073809,1912.0,2.0,766.6666666666666,single_family,145.4450470118347,True,5,4.0,3.0,3.0,2500.0
2006-12-13,35.476206614063216,1966.0,,566.6666666666666,condos,48.188941348965145,False,1,3.0,28.0,2.0,
,,1975.0,,200.0,townhomes,72.55961472324914,False,2,4.0,2.0,2.0,440.0
1995-09-21,10.451140023845195,,2.0,581.0,single_family,81.82397509673592,False,1,3.0,2.0,3.0,1041.6666666666667
2004-12-27,22.044181326653614,1907.0,,494.0,single_family,8.19148884838684,False,2,5.0,2.0,2.0,1045.3333333333333
2009-10-07,24.572952456325044,1946.0,2.0,400.0,single_family,57.297135146963996,False,2,5.0,2.0,3.0,1541.6666666666667
2014-08-11,129.99488519981483,2006.0,1.0,600.0,condos,160.90445912945324,True,2,3.0,4.0,2.0,
,,,,151.33333333333334,condos,25.48435304797582,False,5,1.0,2.0,1.0,
,,1900.0,2.0,374.6666666666667,single_family,18.16225987509399,False,2,5.0,2.0,4.0,1333.0
2020-07-10,136.36137829010238,1996.0,2.0,,townhomes,160.92127017241074,True,5,3.0,4.0,3.0,
,,,,300.0,condos,39.086727224508046,False,2,2.0,3.0,1.0,
2023-04-14,59.12041990464061,1920.0,2.0,1253.3333333333333,single_family,163.65579399891752,True,5,4.0,2.0,4.0,2573.0
,,1892.0,,666.6666666666666,single_family,18.207134957585804,False,5,4.0,2.0,2.0,
2004-02-10,9.128847931821271,,,,land,5.477480336070626,False,2,,,0.0,1041.6666666666667
2006-01-23,198.2101961468198,1888.0,2.0,,single_family,254.58314504136752,True,2,4.0,2.0,4.0,1041.6666666666667
1999-11-30,27.288115965841826,1889.0,,496.0,single_family,89.83935172503617,False,2,3.0,2.0,2.0,728.3333333333334
2014-12-10,44.98371497579749,2005.0,,201.33333333333334,condos,45.48903960427869,False,2,0.0,89.0,1.0,
2021-11-08,43.658950185873984,2021.0,2.0,,single_family,145.3107567488766,False,2,4.0,2.0,3.0,1775.0
2019-05-29,80.01914813502444,1907.0,,600.0,condos,98.22787497344031,True,2,3.0,3.0,2.0,
2017-06-27,67.28731859073844,1914.0,2.0,746.6666666666666,single_family,118.17056097529246,True,1,4.0,2.0,3.0,1790.3333333333333
1999-07-16,13.3747149507345,,,,condos,25.86233239497312,False,2,1.0,4.0,1.0,
2012-03-06,34.619035257570054,1949.0,2.0,587.6666666666666,single_family,108.74868456978585,False,5,3.0,2.0,2.0,1684.3333333333333
,,,,333.3333333333333,condos,48.91323186078068,False,5,2.0,3.0,2.0,
